word	shaw	ipa	pos	var	confidence
ophelia	𐑴𐑓𐑰𐑤𐑾	əʊˈfiːlɪə	NP0	RSSB	high
ophelimity	𐑪𐑓𐑩𐑤𐑦𐑥𐑩𐑑𐑰	ɒfəˈlɪmətiː	NN1	RGAM	high
ophicleide	𐑪𐑓𐑦𐑒𐑤𐑲𐑛	ˈɒfɪklaɪd	NN1	RSSB	high
ophicleide	𐑷𐑓𐑦𐑒𐑤𐑲𐑛	ˈɔːfɪklaɪd	NN1	RGAM	high
ophidiarium	𐑩𐑓𐑦𐑛𐑦𐑧𐑮𐑦𐑩𐑥	əˌfɪdɪˈeriəm	NN1	RGAM	high
ophidiarium	𐑩𐑓𐑦𐑛𐑦𐑺𐑦𐑩𐑥	əfɪdɪeəriəm	NN1	RSSB	high
ophite	𐑪𐑓𐑳𐑦𐑑	ˈɒfʌɪt	NN1	RSSB	high
ophite	𐑴𐑓𐑲𐑑	ˈoʊfaɪt	NN1	RGAM	high
ophite	𐑴𐑓𐑳𐑦𐑑	ˈəʊfʌɪt	NN1	RSSB	high
ophiuchus	𐑪𐑓𐑦𐑿𐑒𐑩𐑕	ˌɒfiˈjuːkəs	NP0	RGAM	high
ophiuchus	𐑴𐑓𐑦𐑿𐑒𐑩𐑕	ˌoʊfiˈjuːkəs	NP0	RGAM	high
ophthalmologist	𐑪𐑐𐑔𐑩𐑤𐑥𐑪𐑤𐑩𐑡𐑦𐑕𐑑	ˌɒpθəlˈmɒlədʒɪst	NN1	RGAM	high
ophthalmologist	𐑪𐑓𐑔𐑨𐑤𐑥𐑪𐑤𐑩𐑡𐑦𐑕𐑑	ˌɒfθælˈmɒlədʒɪst	NN1	RSSB	high
ophthalmologist	𐑷𐑓𐑔𐑨𐑤𐑥𐑪𐑤𐑩𐑡𐑦𐑕𐑑	ˌɔːfθælˈmɒlədʒɪst	NN1	RGAM	high
ophthalmologist	𐑷𐑓𐑔𐑩𐑤𐑥𐑪𐑤𐑩𐑡𐑦𐑕𐑑	ˌɔːfθəlˈmɒlədʒɪst	NN1	RGAM	high
ophthalmology	𐑪𐑐𐑔𐑨𐑤𐑥𐑪𐑤𐑩𐑡𐑦	ˌɒpθælˈmɒlədʒi	NN1	RSSB	high
ophthalmology	𐑪𐑐𐑔𐑩𐑤𐑥𐑪𐑤𐑩𐑡𐑦	ˌɒpθəlˈmɒlədʒi	NN1	RSSB	high
ophthalmology	𐑪𐑓𐑔𐑨𐑤𐑥𐑪𐑤𐑩𐑡𐑦	ˌɒfθælˈmɒlədʒi	NN1	RSSB	high
ophthalmology	𐑪𐑓𐑔𐑩𐑤𐑥𐑪𐑤𐑩𐑡𐑦	ˌɒfθəlˈmɒlədʒi	NN1	RSSB	high
opime	𐑩𐑐𐑲𐑥	əˈpaɪm	AJ0	RSSB	high
opime	𐑴𐑐𐑲𐑥	əʊˈpaɪm	AJ0	RSSB	high
opinative	𐑩𐑐𐑦𐑯𐑩𐑛𐑦𐑝	əˈpɪnədɪv	AJ0	RGAM	high
opinative	𐑪𐑐𐑦𐑯𐑩𐑑𐑦𐑝	ˈɒpɪnətɪv	AJ0	RSSB	high
opinionate	𐑩𐑐𐑦𐑯𐑘𐑩𐑯𐑱𐑑	əˈpɪnjəneɪt	VVI	RSSB	high
opinions are like assholes	𐑩𐑐𐑦𐑯𐑘𐑩𐑯𐑟 𐑸 𐑤𐑲𐑒 𐑨𐑕𐑣𐑴𐑤𐑟	əˈpɪnjənz ɑːr laɪk ˈæsˌhoʊlz	UNC	RGAM	high
opisthorchiasis	𐑪𐑐𐑦𐑕𐑔𐑹𐑒𐑲𐑩𐑕𐑦𐑕	ɒpɪsθɔːRkaɪəsɪs	NN1	RSSB	high
oplan	𐑪𐑐𐑤𐑨𐑯	ˈɒplæn	NN1	RSSB	high
opopanax	𐑩𐑐𐑪𐑐𐑩𐑯𐑨𐑒𐑕	əˈpɒpənaks	NN1	RSSB	high
oppa	𐑪𐑐𐑩	ˈɒpə	NN1	RSSB	high
oppa	𐑪𐑐𐑭	ˈɒpɑː	NN1	RSSB	high
oppa	𐑴𐑐𐑩	ˈəʊpə	NN1	RSSB	high
oppa	𐑴𐑐𐑪	ˈoʊpɒ	NN1	RGAM	high
oppa	𐑴𐑐𐑭	ˈəʊpɑː	NN1	RSSB	high
oppo	𐑪𐑐𐑴	ˈɒpəʊ	NN1	RSSB	high
opportunistic	𐑪𐑐𐑼𐑑𐑿𐑯𐑦𐑕𐑑𐑦𐑒	ɒpəRtjuːnɪstɪk	AJ0	RSSB	high
opportunistic	𐑪𐑐𐑼𐑗𐑿𐑯𐑦𐑕𐑑𐑦𐑒	ɒpəRtʃjuːnɪstɪk	AJ0	RSSB	high
opprobria	𐑩𐑐𐑮𐑴𐑚𐑮𐑦𐑩	əˈproʊbriə	NN1	RGAM	high
opprobria	𐑩𐑐𐑮𐑴𐑚𐑮𐑾	əprəʊbrɪə	NN1	RSSB	high
oppugnable	𐑩𐑐𐑳𐑜𐑯𐑩𐑚𐑩𐑤	əˈpʌɡnəbəl	AJ0	RSSB	high
oppugnable	𐑩𐑐𐑿𐑯𐑩𐑚𐑩𐑤	əˈpjuːnəbəl	AJ0	RSSB	high
oppugnance	𐑩𐑐𐑳𐑜𐑯𐑩𐑯𐑕	əˈpʌɡnəns	NN1	RSSB	high
oppugner	𐑩𐑐𐑿𐑯𐑼	əpjuːnəR	NN1	RSSB	high
oppy	𐑪𐑐𐑦	ˈɒpi	AJ0	RSSB	high
opsimath	𐑪𐑐𐑕𐑦𐑥𐑨𐑔	ˈɒpsɪmæθ	NN1	RSSB	high
opsonic	𐑪𐑐𐑕𐑪𐑯𐑦𐑒	ɒpˈsɒnɪk	AJ0	RSSB	high
optimate	𐑪𐑐𐑑𐑦𐑥𐑱𐑑	ˈɒptɪmeɪt	NN1	RSSB	high
optimates	𐑪𐑐𐑑𐑦𐑥𐑱𐑑𐑰𐑟	ˌɒptɪˈmeɪtiːz	NN1	RSSB	high
optimific	𐑪𐑐𐑑𐑦𐑥𐑦𐑓𐑦𐑒	ˌɒptɪˈmɪfɪk	AJ0	RGAM	high
optoacoustic	𐑪𐑐𐑑𐑴𐑩𐑒𐑫𐑕𐑑𐑦𐑒	ˌɒptoʊəˈkustɪk	AJ0	RGAM	high
optoacoustic	𐑪𐑐𐑑𐑴𐑩𐑒𐑵𐑕𐑑𐑦𐑒	ˌɒptəʊəˈkuːstɪk	AJ0	RSSB	high
optocoupler	𐑪𐑐𐑑𐑴𐑒𐑳𐑐𐑤𐑼	ˈɒptoʊˌkʌpləR	NN1	RGAM	high
optode	𐑪𐑐𐑑𐑴𐑛	ˈɒptəʊd	NN1	RSSB	high
optoelectronics	𐑪𐑐𐑑𐑴𐑦𐑤𐑧𐑒𐑑𐑮𐑪𐑯𐑦𐑒𐑕	ˌɒptoʊɪlekˈtrɒnɪks	NN1	RGAM	high
optoelectronics	𐑪𐑐𐑑𐑴𐑰𐑤𐑧𐑒𐑑𐑮𐑪𐑯𐑦𐑒𐑕	ɒptəʊiːlektrɒnɪks	NN1	RSSB	high
optofluidics	𐑪𐑐𐑑𐑴𐑓𐑤𐑫𐑦𐑛𐑦𐑒𐑕	ˌɒptoʊfluˈɪdɪks	NN1	RGAM	high
optofluidics	𐑪𐑐𐑑𐑴𐑓𐑤𐑵𐑦𐑛𐑦𐑒𐑕	ˌɒptəʊfluːˈɪdɪks	NN1	RSSB	high
optogenetic	𐑪𐑐𐑑𐑴𐑡𐑦𐑯𐑧𐑑𐑦𐑒	ˌɒptoʊdʒɪˈnetɪk	AJ0	RGAM	high
optoisolator	𐑪𐑐𐑑𐑴𐑲𐑕𐑩𐑤𐑱𐑑𐑼	ˌɒptoʊˈaɪsəleɪtəR	NN1	RGAM	high
optometrist	𐑪𐑐𐑑𐑪𐑥𐑩𐑑𐑮𐑦𐑕𐑑	ɒpˈtɒmətrɪst	NN1	RGAM	high
optophone	𐑪𐑐𐑑𐑩𐑓𐑴𐑯	ˈɒptəˌfoʊn	NN1	RGAM	high
optrode	𐑪𐑐𐑑𐑮𐑴𐑛	ɒptrəʊd	NN1	RSSB	high
optronic	𐑪𐑐𐑑𐑮𐑪𐑯𐑦𐑒	ɒptrɒnɪk	AJ0	RSSB	high
opuscule	𐑩𐑐𐑳𐑕𐑒𐑿𐑤	əˈpʌskjuːl	NN1	RSSB	high
opuscule	𐑴𐑐𐑩𐑕𐑒𐑘𐑫𐑤	oʊˈpəskjul	NN1	RGAM	high
opusculum	𐑴𐑐𐑳𐑕𐑒𐑿𐑤𐑩𐑥	oʊˈpʌskjuːləm	NN1	RGAM	high
or bust	𐑹 𐑚𐑳𐑕𐑑	ɔːR bʌst	UNC	RSSB	high
or bust	𐑼 𐑚𐑳𐑕𐑑	əR ˈbʌst	UNC	RGAM	high
orach	𐑪𐑮𐑦𐑗	ɒrɪtʃ	NN1	RSSB	high
orach	𐑹𐑦𐑗	ˈɔːRɪtʃ	NN1	RGAM	high
orangutan	𐑴𐑮𐑨𐑙-	oʊˈræŋ-	NN1	RGAM	high
orangutan	𐑷𐑼𐑨𐑙𐑵𐑑𐑨𐑯	ɔəræŋuːtæn	NN1	RSSB	high
orangutan	𐑹𐑨𐑙𐑫𐑑𐑨𐑯	ɔːˈræŋʊˌtæn	NN1	RGAM	high
orangutan	𐑼𐑨𐑙𐑩𐑑𐑨𐑙	əˈræŋəˌtæŋ	NN1	RGAM	high
orangutan	𐑼𐑨𐑙𐑩𐑑𐑨𐑯	əˈræŋəˌtæn	NN1	RGAM	high
orangutan	𐑼𐑨𐑙𐑵𐑑𐑨𐑙	əræŋuːtæŋ	NN1	RSSB	high
orangutan	𐑼𐑨𐑙𐑵𐑑𐑨𐑯	əræŋuːtæn	NN1	RSSB	high
oranjestad	𐑪𐑮𐑨𐑯𐑘𐑩𐑕𐑑𐑸𐑑	ɒrænjəstɑːRt	NP0	RSSB	high
oranjestad	𐑹𐑭𐑯𐑘𐑩𐑕𐑑𐑭𐑑	ɔːˈrɑːnjəstɑːt	NP0	RGAM	high
orarian	𐑹𐑧𐑮𐑦𐑩𐑯	ɔːˈreriən	AJ0	RGAM	high
orarium	𐑹𐑧𐑮𐑦𐑩𐑥	ɔːˈreriəm	NN1	RGAM	high
orarium	𐑼𐑧𐑮𐑦𐑩𐑥	əˈreriəm	NN1	RGAM	high
orature	𐑪𐑮𐑼𐑗𐑼	ɒrəRtʃəR	NN1	RSSB	high
orature	𐑹𐑩𐑗𐑫𐑼	ˈɔːRəˌtʃʊər	NN1	RGAM	high
orature	𐑹𐑩𐑗𐑼	ˈɔːRətʃəR	NN1	RGAM	high
orban	𐑹𐑚𐑪𐑯	ɔːRˈbɒn	NP0	RGAM	high
orbanization	𐑹𐑚𐑩𐑯-	ɔːRbən-	NN1	RSSB	high
orbanization	𐑹𐑚𐑪𐑯𐑦𐑟𐑱𐑖𐑩𐑯	ˌɔːRbɒnɪˈzeɪʃən	NN1	RGAM	high
orbanization	𐑹𐑚𐑪𐑯𐑲𐑟𐑱𐑖𐑩𐑯	ˌɔːRbɒnaɪˈzeɪʃən	NN1	RGAM	high
orbanization	𐑹𐑚𐑸𐑯𐑲𐑟𐑱𐑖𐑩𐑯	ɔːRbɑːRnaɪzeɪʃən	NN1	RSSB	high
orbicular	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑼	ɔːRbɪkjələR	AJ0	RSSB	high
orbicular	𐑹𐑚𐑦𐑒𐑘𐑫𐑤𐑼	ɔːRˈbɪkjuləR	AJ0	RGAM	high
orbicular	𐑹𐑚𐑦𐑒𐑘𐑼𐑤𐑼	ɔːRbɪkjəRləR	AJ0	RSSB	high
orbiculares	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑧𐑮𐑦𐑟	ɔːRˌbɪkjəˈlerˌiz	NN1	RGAM	high
orbiculares oculorum	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑧𐑮𐑦𐑕 𐑪𐑒𐑘𐑩𐑤𐑹𐑩𐑥	ɔːRˌbɪkjəˌlerɪs ˌɒkjəˈlɔːRəm	NN1	RGAM	high
orbiculares orum	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑧𐑮𐑦𐑕 𐑹𐑩𐑥	ɔːRˌbɪkjəˌlerɪs ˈɔːRəm	NN1	RGAM	high
orbicularis	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑧𐑮𐑦𐑕	ɔːRˌbɪkjəˈlerɪs	NN1	RGAM	high
orbicularis	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑸𐑦𐑕	ɔːRbɪkjəlɑːrɪs	NN1	RSSB	high
orbicularis oculi	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑧𐑮𐑦𐑕 𐑪𐑒𐑘𐑩𐑤𐑲	ɔːRˌbɪkjəˌlerɪs ˈɒkjəˌlaɪ	NN1	RGAM	high
orbicularis oculi	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑸𐑦𐑕 𐑪𐑒𐑘𐑩𐑤𐑦	ɔːRbɪkjəlɑːrɪs ɒkjəli	NN1	RSSB	high
orbicularis oculi	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑸𐑦𐑕 𐑪𐑒𐑘𐑩𐑤𐑳𐑦	ɔːRbɪkjəlɑːrɪs ɒkjəlʌɪ	NN1	RSSB	high
orbicularis oris	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑧𐑮𐑦𐑕 𐑹𐑦𐑕	ɔːRˌbɪkjəˌlerɪs ˈɔːRɪs	NN1	RGAM	high
orbicularis oris	𐑹𐑚𐑦𐑒𐑘𐑩𐑤𐑸𐑦𐑕 𐑪𐑮𐑦𐑕	ɔːRbɪkjəlɑːrɪs ɒrɪs	NN1	RSSB	high
orbicularis oris	𐑹𐑚𐑦𐑒𐑘𐑫𐑤𐑧𐑮𐑦𐑕 𐑹𐑦𐑕	ɔːRˌbɪkjuˌlerɪs ˈɔːRɪs	NN1	RGAM	high
orbifold	𐑹𐑚𐑦𐑓𐑴𐑤𐑛	ˈɔːRbɪˌfoʊld	NN1	RGAM	high
orbita	𐑹𐑚𐑦𐑑𐑩	ɔːRbɪtə	NN1	RSSB	high
orbita	𐑹𐑚𐑩𐑑𐑩	ˈɔːRbətə	NN1	RGAM	high
orbitalis	𐑹𐑚𐑩𐑑𐑱𐑤𐑦𐑕	ˌɔːRbəˈteɪlɪs	NN1	RGAM	high
orc	𐑹𐑒	ɔːRk	NN1	RGAM	high
orca	𐑪𐑮𐑒𐑩	ˈorkə	NN1	RGAM	high
orca	𐑹𐑒𐑩	ɔːRkə	NN1	RSSB	high
orcadian	𐑹𐑒𐑱𐑛𐑰𐑩𐑯	ɔːrkeɪdiːən	AJ0	RSSB	high
orchi	𐑹𐑒𐑦	ˈɔːRki	NN1	RGAM	high
orchidarium	𐑹𐑒𐑦𐑛𐑧𐑮𐑦𐑩𐑥	ˌɔːRkɪˈderiəm	NN1	RGAM	high
orchidarium	𐑹𐑒𐑦𐑛𐑺𐑦𐑩𐑥	ɔːRkɪdeəriəm	NN1	RSSB	high
orchidelirium	𐑹𐑒𐑦𐑛𐑦𐑤𐑦𐑮𐑦𐑼𐑥	ɔːRkɪdɪlɪriəRm	NN1	RSSB	high
orcish	𐑹𐑒𐑦𐑖	ˈɔːRkɪʃ	NP0	RGAM	high
orcistan	𐑹𐑒𐑦𐑕𐑑𐑭𐑯	ˌɔːRkɪˈstɑːn	NP0	RGAM	high
orcistan	𐑹𐑒𐑦𐑕𐑑𐑸𐑯	ɔːRkɪstɑːRn	NP0	RSSB	high
ordinal numeral	𐑹𐑛𐑦𐑯𐑩𐑤 𐑯𐑿𐑥𐑼𐑼𐑤	ɔːrdɪnəl njuːmərəRl	NN1	RSSB	high
ordoliberal	-𐑚𐑼𐑼𐑤	-bərəRl	NN1	RSSB	high
ordoliberal	𐑹𐑛𐑴𐑤𐑦𐑚𐑮𐑼𐑤	ɔːRdəʊlɪbrəRl	NN1	RSSB	high
ordoliberal	𐑹𐑛𐑴𐑤𐑦𐑚𐑼𐑩𐑤	ˌɔːRdoʊˈlɪbərəl	NN1	RGAM	high
ordoliberalism	-𐑚𐑼𐑼𐑤	-bərəRl	NN1	RSSB	high
ordoliberalism	𐑹𐑛𐑴𐑤𐑦𐑚𐑮𐑼𐑤𐑦𐑟𐑩𐑥	ɔːRdəʊlɪbrəRlɪzəm	NN1	RSSB	high
ordoliberalism	𐑹𐑛𐑴𐑤𐑦𐑚𐑼𐑩𐑤𐑦𐑟𐑩𐑥	ˌɔːRdoʊˈlɪbərəlɪzəm	NN1	RGAM	high
ordonnance	𐑪𐑮𐑛𐑩𐑯𐑩𐑯𐑕	ˈordənəns	NN1	RGAM	high
ordonnant	𐑪𐑮𐑛𐑩𐑯𐑩𐑯𐑑	ˈordənənt	AJ0	RGAM	high
ordurous	𐑹𐑡𐑫𐑮𐑩𐑕	ˈɔːRdʒʊrəs	AJ0	RGAM	high
oregonian	𐑪𐑮𐑦𐑜𐑴𐑯𐑾𐑯	ɒrɪɡəʊnɪən	NN1	RSSB	high
oreo	𐑹𐑦𐑴	ˈɔːRioʊ	NN1	RGAM	high
oresund	𐑻𐑕𐑫𐑯𐑛	ɜːRsʊnd	NP0	RSSB	high
oresund bridge	𐑻𐑕𐑫𐑯𐑛 𐑚𐑮𐑦𐑡	ɜːRsʊnd brɪdʒ	NP0	RSSB	high
orford	𐑹𐑓𐑼𐑛	ɔːRfəRd	NP0	RSSB	high
organ grinder	𐑹𐑜𐑩𐑯 𐑜𐑮𐑲𐑯𐑛𐑼	ˈɔːRɡən ˌɡraɪndər	NN1	RGAM	high
organ grinder	𐑹𐑜𐑼𐑯 𐑜𐑮𐑲𐑯𐑛𐑼	ɔːRɡəRn ɡraɪndəR	NN1	RSSB	high
organ gun	𐑹𐑜𐑩𐑯 𐑜𐑳𐑯	ɔːRɡən ɡʌn	NN1	RSSB	high
organdy	𐑹𐑜𐑩𐑯𐑛𐑦	ɔːRɡəndi	NN1	RSSB	high
organelle	𐑹𐑜𐑩𐑯𐑧𐑤	ˌɔːRɡənˈel	NN1	RGAM	high
organific	𐑹𐑜𐑩𐑯𐑦𐑓𐑦𐑒	ɔːRɡənɪfɪk	AJ0	RSSB	high
organobarium	𐑹𐑜𐑨𐑯𐑴𐑚𐑧𐑮𐑦𐑩𐑥	ɔːRˌɡænoʊˈberiəm	AJ0	RGAM	high
organobarium	𐑹𐑜𐑨𐑯𐑴𐑚𐑺𐑦𐑼𐑥	ɔːRɡænəʊbeəriəRm	AJ0	RSSB	high
organosamarium	𐑹𐑜𐑨𐑯𐑴𐑕𐑩𐑥𐑧𐑮𐑦𐑩𐑥	ɔːRˌɡænoʊsəˈmeriəm	AJ0	RGAM	high
organosamarium	𐑹𐑜𐑨𐑯𐑴𐑕𐑼𐑥𐑺𐑦𐑼𐑥	ɔːRɡænəʊsəRmeəriəRm	AJ0	RSSB	high
organum	𐑹𐑜𐑩𐑯𐑩𐑥	ɔːRɡənəm	NN1	RSSB	high
organza	𐑹𐑜𐑨𐑯𐑟𐑩	ɔːRɡænzə	NN1	RSSB	high
orgasmatron	𐑪𐑮𐑜𐑨𐑟𐑥𐑩𐑑𐑮𐑪𐑯	orˈɡæzməˌtrɒn	NN1	RGAM	high
orgasmatron	𐑹𐑜𐑨𐑟𐑥𐑩𐑑𐑮𐑪𐑯	ɔːRɡæzmətrɒn	NN1	RSSB	high
orgasmic	𐑪𐑮𐑜𐑨𐑟𐑥𐑦𐑒	orˈɡæzmɪk	AJ0	RGAM	high
orgastic	𐑪𐑮𐑜𐑨𐑕𐑑𐑦𐑒	ˈorɡæstɪk	AJ0	RGAM	high
orgastic	𐑹𐑜𐑨𐑕𐑑𐑦𐑒	ɔːRɡæstɪk	AJ0	RSSB	high
orgeat	𐑹𐑠𐑭	ɔːRˈʒɑː	NN1	RGAM	high
orgeat	𐑹𐑠𐑭𐑑	ˈɔːRʒɑːt	NN1	RGAM	high
orgeat	𐑹𐑡𐑾𐑑	ɔːRdʒɪət	NN1	RSSB	high
orichalcum	𐑪𐑮𐑦𐑒𐑨𐑤𐑒𐑩𐑥	ɒrɪkælkəm	NN1	RSSB	high
orienate	𐑹𐑦𐑧𐑯𐑱𐑑	ˈɔːRienˌeɪt	VVI	RGAM	high
orientee	𐑹𐑦𐑩𐑯𐑑𐑰	ˈɔːRiəntiː	NN1	RGAM	high
origen	𐑪𐑮𐑦𐑡𐑩𐑯	ɒrɪdʒən	NP0	RSSB	high
originariness	𐑼𐑦𐑡𐑩𐑯𐑧𐑮𐑦𐑯𐑩𐑕	ərɪdʒˈənerinəs	NN1	RGAM	high
orinoco	𐑪𐑮𐑦𐑯𐑴𐑒𐑴	ˌorɪˈnoʊkoʊ	NP0	RGAM	high
orinoco	𐑴𐑮𐑦𐑯𐑴𐑒𐑴	ˌoʊrɪˈnoʊkoʊ	NP0	RGAM	high
orion	𐑪𐑮𐑲𐑩𐑯	ɒraɪən	NP0	RSSB	high
orion	𐑴𐑮𐑲𐑩𐑯	əʊraɪən	NP0	RSSB	high
orion	𐑼𐑲𐑩𐑯	əraɪən	NP0	RSSB	high
orionid	𐑴𐑮𐑲𐑩𐑯𐑩𐑛	oʊˈraɪənƏd	NN1	RGAM	high
orionid	𐑼𐑲𐑩𐑯𐑩𐑛	əˈraɪənƏd	NN1	RGAM	high
orisha	𐑪𐑮𐑦𐑖𐑸	ɒrɪʃɑːR	NN1	RSSB	high
oriya	𐑹𐑦𐑘𐑩	ɔːˈrijə	NP0	RGAM	high
orl	𐑹𐑤	ɔːRl	NN1	RSSB	high
orleans parish	𐑹𐑤𐑰𐑯𐑟 𐑐𐑨𐑮𐑦𐑖	ɔːRˌliːnz ˈpærɪʃ	NP0	RGAM	high
orling	𐑹𐑤𐑦𐑙	ɔːRlɪŋ	NN1	RSSB	high
orlings	𐑹𐑤𐑦𐑙𐑟	ɔːRlɪŋz	NN1	RSSB	high
orly	𐑹𐑤𐑦	ˈɔːRli	NP0	RGAM	high
orly	𐑹𐑤𐑰	ɔːRliː	NP0	RSSB	high
orme	𐑹𐑥	ɔːRm	NP0	RSSB	high
ormer	𐑹𐑥𐑼	ɔːRməR	NN1	RSSB	high
ormering	𐑹𐑥𐑼𐑦𐑙	ɔːRmərɪŋ	NN1	RSSB	high
ornge	𐑹𐑯𐑡	ˈɔːRndʒ	NN1	RGAM	high
ornithologic	𐑹𐑯𐑦𐑔𐑩𐑤𐑪𐑡𐑦𐑒	ɔːRnɪθəlɒdʒɪk	AJ0	RSSB	high
ornithologically	𐑹𐑯𐑦𐑔𐑩𐑤𐑪𐑡𐑦𐑒𐑤𐑦	ɔːRnɪθəlɒdʒɪkli	AV0	RSSB	high
ornithologize	𐑹𐑯𐑦𐑔𐑪𐑤𐑩𐑡𐑲𐑟	ɔːRnɪθɒlədʒaɪz	VVI	RSSB	high
ornithomimus	𐑪𐑮𐑯𐑦𐑔𐑴𐑥𐑲𐑥𐑩𐑕	orˌnɪθoʊˈmaɪməs	NN1	RGAM	high
ornithophobia	𐑹𐑯𐑦𐑔𐑩𐑓𐑴𐑚𐑦𐑩	ˌɔːRnɪθəˈfoʊbiə	NN1	RGAM	high
ornithophobia	𐑹𐑯𐑦𐑔𐑩𐑓𐑴𐑚𐑾	ɔːRnɪθəfəʊbɪə	NN1	RSSB	high
ornithopter	𐑹𐑯𐑦𐑔𐑪𐑐𐑑𐑼	ɔːRnɪθɒptəR	NN1	RSSB	high
oro-	𐑪𐑮𐑴	ɒrəʊ	UNC	RSSB	high
oro-	𐑹𐑩	ɔːRə	UNC	RGAM	high
oro-	𐑹𐑴	ɔːrəʊ	UNC	RSSB	high
orogenic	𐑪𐑮𐑴𐑡𐑧𐑯𐑦𐑒	ɒrəʊdʒenɪk	AJ0	RSSB	high
orogeny	𐑪𐑮𐑪𐑡𐑦𐑯𐑦	ɒrɒdʒɪni	NN1	RSSB	high
orogeny	𐑼𐑪𐑡𐑦𐑯𐑦	ərɒdʒɪni	NN1	RSSB	high
orography	𐑪𐑮𐑪𐑜𐑮𐑩𐑓𐑦	ɒrɒɡrəfi	NN1	RSSB	high
oropharyngeal	𐑹𐑩𐑓𐑧𐑮𐑩𐑯𐑡𐑦𐑩𐑤	ˌɔːRəˌferənˈdʒiəl	AJ0	RGAM	high
oropharyngeal	𐑹𐑩𐑓𐑨𐑮𐑩𐑯𐑡𐑦𐑩𐑤	ˌɔːRəˌfærənˈdʒiəl	AJ0	RGAM	high
oropharyngeal	𐑹𐑩𐑓𐑼𐑦𐑯𐑡𐑦𐑩𐑤	ˌɔːRəfəˈrɪndʒiəl	AJ0	RGAM	high
oropharyngeal	𐑹𐑩𐑓𐑼𐑦𐑯𐑡𐑩𐑤	ˌɔːRəfəˈrɪndʒəl	AJ0	RGAM	high
oropharyngeal	𐑹𐑴𐑓𐑨𐑮𐑦𐑯𐑡𐑰𐑩𐑤	ɔːrəʊfarɪndʒiːəl	AJ0	RSSB	high
oropharyngeal	𐑹𐑴𐑓𐑼𐑦𐑯𐑠𐑦𐑩𐑤	ɔːrəʊfərɪnʒiəl	AJ0	RSSB	high
oropharyngeal	𐑹𐑴𐑓𐑼𐑦𐑯𐑡𐑦𐑩𐑤	ɔːrəʊfərɪndʒiəl	AJ0	RSSB	high
orotic acid	𐑪𐑮𐑪𐑑𐑦𐑒 𐑨𐑕𐑩𐑛	ɒrɒtɪk asƏd	NN1	RSSB	high
orotic acid	𐑼𐑪𐑑𐑦𐑒 𐑨𐑕𐑩𐑛	əˌrɒtɪk ˈæsƏd	NN1	RGAM	high
orotundity	𐑪𐑮𐑼𐑑𐑳𐑯𐑛𐑦𐑑𐑦	ɒrəRtʌndɪti	NN1	RSSB	high
orotundity	𐑹𐑩𐑑𐑳𐑯𐑛𐑦𐑑𐑦	ɔːRəˈtʌndɪti	NN1	RGAM	high
orphanarium	𐑹𐑓𐑩𐑯𐑧𐑮𐑦𐑩𐑥	ˌɔːRfəˈneriəm	NN1	RGAM	high
orphanarium	𐑹𐑓𐑩𐑯𐑺𐑦𐑩𐑥	ɔːRfəneəriəm	NN1	RSSB	high
orpharion	𐑹𐑓𐑧𐑮𐑦𐑩𐑯	ɔːRˈferiən	NN1	RGAM	high
orpharion	𐑹𐑓𐑨𐑮𐑦𐑩𐑯	ɔːRˈfæriən	NN1	RGAM	high
orpharion	𐑹𐑓𐑨𐑮𐑦𐑼𐑯	ɔːRfæriəRn	NN1	RSSB	high
orphic	𐑹𐑓𐑦𐑒	ɔːRfɪk	AJ0	RSSB	high
orphrey	𐑹𐑓𐑮𐑦	ɔːRfri	NN1	RSSB	high
orpiment	𐑹𐑐𐑦𐑥𐑩𐑯𐑑	ɔːRpɪmənt	NN1	RSSB	high
orpiment	𐑹𐑐𐑩𐑥𐑩𐑯𐑑	ˈɔːRpəmənt	NN1	RGAM	high
orpine	𐑹𐑐𐑳𐑦𐑯	ɔːRpʌɪn	NN1	RSSB	high
orpington	𐑹𐑐𐑦𐑙𐑑𐑩𐑯	ɔːRpɪŋtən	NP0	RSSB	high
orson	𐑹𐑕𐑩𐑯	ˈɔːRsən	NP0	RGAM	high
ort	𐑪𐑮𐑑	ort	NN1	RGAM	high
ort	𐑹𐑑	ɔːRt	NN1	RSSB	high
ortho	𐑪𐑮𐑔𐑴	ˈorθoʊ	NN1	RGAM	high
ortho	𐑹𐑔𐑴	ɔːRθəʊ	NN1	RSSB	high
ortho-	𐑪𐑮𐑔𐑩-	orθə-	UNC	RGAM	high
ortho-	𐑪𐑮𐑔𐑪-	orˈθɒ-	UNC	RGAM	high
ortho-	𐑹𐑔𐑩-	ɔːRθə-	UNC	RSSB	high
