type	word	pos	var	ipa	shaw_fragment	full_ipa	full_shaw	confidence
fragment	Kaffrarian	NN1	GenAm	kəˈ-	𐑒𐑩-	kæˈfreriən	𐑒𐑨𐑓𐑮𐑧𐑮𐑦𐑩𐑯	1
fragment	kakistocracies	NN1	RSSB	kakɪstɒ-	𐑒𐑨𐑒𐑦𐑕𐑑𐑪-	kakɪstɒkrəsƏz	𐑒𐑨𐑒𐑦𐑕𐑑𐑪𐑒𐑮𐑩𐑕𐑩𐑟	1
fragment	kakistocracies	NN1	GenAm	kækɪˈstɒ-	𐑒𐑨𐑒𐑦𐑕𐑑𐑪-	kækɪsˈtɒkrəsiz	𐑒𐑨𐑒𐑦𐑕𐑑𐑪𐑒𐑮𐑩𐑕𐑦𐑟	1
fragment	kakistocracy	NN1	RSSB	kakɪstɒ-	𐑒𐑨𐑒𐑦𐑕𐑑𐑪-	kakɪstɒkrəsɪ	𐑒𐑨𐑒𐑦𐑕𐑑𐑪𐑒𐑮𐑩𐑕𐑦	1
fragment	kakistocracy	NN1	GenAm	kækɪˈstɒ-	𐑒𐑨𐑒𐑦𐑕𐑑𐑪-	kækɪsˈtɒkrəsi	𐑒𐑨𐑒𐑦𐑕𐑑𐑪𐑒𐑮𐑩𐑕𐑦	1
fragment	Kalashnikov	NP0	RSSB	-ˌkɒf	-𐑒𐑪𐑓	kəˈlæʃnɪˌkɒv	𐑒𐑩𐑤𐑨𐑖𐑯𐑦𐑒𐑪𐑝	89
fragment	Kalashnikov	NP0	GenAm	-ˌkɒf	-𐑒𐑪𐑓	kəˈlæʃnəˌkɒv	𐑒𐑩𐑤𐑨𐑖𐑯𐑩𐑒𐑪𐑝	89
fragment	kampung	NN1	RSSB	ˈkæm-	𐑒𐑨𐑥-	ˈkʌmpɒŋ	𐑒𐑳𐑥𐑐𐑪𐑙	89
fragment	kampung	NN1	GenAm	ˈkɒm-	𐑒𐑪𐑥-	ˈkʌmˌpɒŋ	𐑒𐑳𐑥𐑐𐑪𐑙	89
fragment	kampung	NN1	GenAm	-ˌpɒŋ	-𐑐𐑪𐑙	ˈkʌmˌpɒŋ	𐑒𐑳𐑥𐑐𐑪𐑙	89
fragment	Kashmiri	NN1	RSSB	kaʒ-	𐑒𐑨𐑠-	kaʃmɪəiː	𐑒𐑨𐑖𐑥𐑾𐑰	1
fragment	Kashmiri	NN1	GenAm	kæʒ-	𐑒𐑨𐑠-	kæʃˈmɪri	𐑒𐑨𐑖𐑥𐑦𐑮𐑦	1
fragment	Kashmiri	NP0	RSSB	kaʒ-	𐑒𐑨𐑠-	kaʃmɪəiː	𐑒𐑨𐑖𐑥𐑾𐑰	1
fragment	Kashmiri	NP0	GenAm	kæʒ-	𐑒𐑨𐑠-	kæʃˈmɪri	𐑒𐑨𐑖𐑥𐑦𐑮𐑦	1
fragment	Kashmiri	AJ0	RSSB	kaʒ-	𐑒𐑨𐑠-	kaʃmɪəiː	𐑒𐑨𐑖𐑥𐑾𐑰	1
fragment	Kashmiri	AJ0	GenAm	kæʒ-	𐑒𐑨𐑠-	kæʃˈmɪri	𐑒𐑨𐑖𐑥𐑦𐑮𐑦	1
fragment	kenopsia	NN1	RSSB	kɪ-	𐑒𐑦-	kəˈnɒpsiə	𐑒𐑩𐑯𐑪𐑐𐑕𐑦𐑩	89
fragment	kenopsia	NN1	GenAm	kɪ-	𐑒𐑦-	kəˈnɒpsiə	𐑒𐑩𐑯𐑪𐑐𐑕𐑦𐑩	89
fragment	Khachaturian	NP0	GenAm	ˌkɒ-	𐑒𐑪-	ˌkætʃəˈtʊriən	𐑒𐑨𐑗𐑩𐑑𐑫𐑮𐑦𐑩𐑯	1
fragment	khitmatgar	NN1	RSSB	kid-	𐑒𐑦𐑛-	kɪtmətɡɑːR	𐑒𐑦𐑑𐑥𐑩𐑑𐑜𐑸	1
fragment	kibosh	NN1	GenAm	kɪ-	𐑒𐑦-	ˈkaɪˌbɒʃ	𐑒𐑲𐑚𐑪𐑖	89
fragment	kibosh	VVI	GenAm	kɪ-	𐑒𐑦-	ˈkaɪˌbɒʃ	𐑒𐑲𐑚𐑪𐑖	89
fragment	kigurumi	NN1	GenAm	ˌkiː-	𐑒𐑰-	kɪɡuˈrumi	𐑒𐑦𐑜𐑫𐑮𐑫𐑥𐑦	1
fragment	kinesics	NN1	RSSB	kaɪ-	𐑒𐑲-	kɪˈniːsɪks	𐑒𐑦𐑯𐑰𐑕𐑦𐑒𐑕	89
fragment	kirtle	NN1	RSSB	kɜːr-	𐑒𐑻-	kəːtəl	𐑒𐑩ː𐑑𐑩𐑤	89
fragment	kirtle	NN1	GenAm	-təl	-𐑑𐑩𐑤	ˈkəRtəl	𐑒𐑼𐑑𐑩𐑤	1
fragment	kirtle	VVI	RSSB	kɜːr-	𐑒𐑻-	kəːtəl	𐑒𐑩ː𐑑𐑩𐑤	89
fragment	kirtle	VVI	GenAm	-təl	-𐑑𐑩𐑤	ˈkəRtəl	𐑒𐑼𐑑𐑩𐑤	1
fragment	kirtled	AJ0	GenAm	-təld	-𐑑𐑩𐑤𐑛	ˈkəRtəld	𐑒𐑼𐑑𐑩𐑤𐑛	1
fragment	kirtled	VVI	GenAm	-təld	-𐑑𐑩𐑤𐑛	ˈkəRtəld	𐑒𐑼𐑑𐑩𐑤𐑛	1
fragment	kissing ball	NN1	GenAm	-ˌbɒl	-𐑚𐑪𐑤	ˈkɪsɪŋ ˌbɒl	𐑒𐑦𐑕𐑦𐑙 𐑚𐑪𐑤	89
fragment	kissing ball	NN1	GenAm	-ˈbɒl	-𐑚𐑪𐑤	ˈkɪsɪŋ ˌbɒl	𐑒𐑦𐑕𐑦𐑙 𐑚𐑪𐑤	89
fragment	kissing cousin	NN1	GenAm	-ˈkʌzɪn	-𐑒𐑳𐑟𐑦𐑯	ˌkɪsɪŋ ˈkʌzən	𐑒𐑦𐑕𐑦𐑙 𐑒𐑳𐑟𐑩𐑯	89
fragment	kleptoparasitism	NN1	GenAm	-ˌsaɪ-	-𐑕𐑲-	ˌkleptoʊˈperəsɪˌtɪzəm	𐑒𐑤𐑧𐑐𐑑𐑴𐑐𐑧𐑮𐑩𐑕𐑦𐑑𐑦𐑟𐑩𐑥	1
fragment	kludgeocracy	NN1	RSSB	kluːdʒ-	𐑒𐑤𐑵𐑡-	klʌdʒɒkrəsi	𐑒𐑤𐑳𐑡𐑪𐑒𐑮𐑩𐑕𐑦	1
fragment	kludgeocracy	NN1	GenAm	kludʒ-	𐑒𐑤𐑫𐑡-	klʌdʒˈɒkrəsi	𐑒𐑤𐑳𐑡𐑪𐑒𐑮𐑩𐑕𐑦	1
fragment	knee-high by the Fourth of July	UNC	GenAm	-dʒu-	-𐑡𐑫-	ˌniˈhaɪ baɪ ðə ˌfɔːRθəv dʒəˈlaɪ	𐑯𐑦𐑣𐑲 𐑚𐑲 𐑞𐑩 𐑓𐑹𐑔𐑩𐑝 𐑡𐑩𐑤𐑲	1
fragment	knotty	AJ0	GenAm	-ti	-𐑑𐑦	ˈnɒti	𐑯𐑪𐑑𐑦	89
fragment	knuckle sandwich	NN1	RSSB	-wɪtʃ	-𐑢𐑦𐑗	ˈnʌkəl ˈsændwɪdʒ	𐑯𐑳𐑒𐑩𐑤 𐑕𐑨𐑯𐑛𐑢𐑦𐑡	89
fragment	Koine Greek	NP0	RSSB	kɔɪneɪ-	𐑒𐑶𐑯𐑱-	kɔɪneɪ ɡriːk	𐑒𐑶𐑯𐑱 𐑜𐑮𐑰𐑒	1
fragment	Koine Greek	NP0	GenAm	ˈkɔɪˌneɪ-	𐑒𐑶𐑯𐑱-	kɔɪˈneɪ ˌɡrik	𐑒𐑶𐑯𐑱 𐑜𐑮𐑦𐑒	1
fragment	Komodo	NP0	GenAm	kə-	𐑒𐑩-	kəʊˈməʊdəʊ	𐑒𐑴𐑥𐑴𐑛𐑴	89
fragment	Komodo	NN1	GenAm	kə-	𐑒𐑩-	kəʊˈməʊdəʊ	𐑒𐑴𐑥𐑴𐑛𐑴	89
fragment	Kona	NP0	GenAm	ˈkɒ-	𐑒𐑪-	ˈkoʊnə	𐑒𐑴𐑯𐑩	89
fragment	kopitiam	NN1	RSSB	ˈkəʊ-	𐑒𐑴-	ˈkɒpɪˌtiːəm	𐑒𐑪𐑐𐑦𐑑𐑰𐑩𐑥	89
fragment	Koronian	AJ0	RSSB	kə-	𐑒𐑩-	kɒrəʊniən	𐑒𐑪𐑮𐑴𐑯𐑦𐑩𐑯	1
fragment	kouign-amann	NN1	RSSB	-ˈmɑn	-𐑥ɑ𐑯	ˌkwiːn æˈmæn	𐑒𐑢𐑰𐑯 𐑨𐑥𐑨𐑯	1
fragment	kouign-amann	NN1	GenAm	-ˈmɒn	-𐑥𐑪𐑯	ˌkwin æˈmæn	𐑒𐑢𐑦𐑯 𐑨𐑥𐑨𐑯	89
fragment	Kraken Mare	NP0	GenAm	-kən -	-𐑒𐑩𐑯 -	ˈkreɪkɪn meəR	𐑒𐑮𐑱𐑒𐑦𐑯 𐑥𐑺	1
fragment	Kydonia	NP0	RSSB	kaɪˈ-	𐑒𐑲-	kɪˈdəʊniə	𐑒𐑦𐑛𐑴𐑯𐑦𐑩	89
fragment	Kydonia	NP0	GenAm	kaɪˈ-	𐑒𐑲-	kɪˈdoʊniə	𐑒𐑦𐑛𐑴𐑯𐑦𐑩	89
fragment	Kydonian	AJ0	RSSB	kaɪˈ-	𐑒𐑲-	kɪˈdəʊniən	𐑒𐑦𐑛𐑴𐑯𐑦𐑩𐑯	89
fragment	Kydonian	AJ0	GenAm	kaɪˈ-	𐑒𐑲-	kɪˈdoʊniən	𐑒𐑦𐑛𐑴𐑯𐑦𐑩𐑯	89
fragment	Kydonian	NN1	RSSB	kaɪˈ-	𐑒𐑲-	kɪˈdəʊniən	𐑒𐑦𐑛𐑴𐑯𐑦𐑩𐑯	89
fragment	Kydonian	NN1	GenAm	kaɪˈ-	𐑒𐑲-	kɪˈdoʊniən	𐑒𐑦𐑛𐑴𐑯𐑦𐑩𐑯	89
fragment	Kyrgyzstan	NP0	RSSB	-stæn	-𐑕𐑑𐑨𐑯	kɜːRɡɪstɑːn	𐑒𐑻𐑜𐑦𐑕𐑑𐑭𐑯	1
fragment	Kyrgyzstan	NP0	GenAm	-stæn	-𐑕𐑑𐑨𐑯	ˌkɜːrɡɪˈstɑːn	𐑒𐑻𐑜𐑦𐑕𐑑𐑭𐑯	1
fragment	kyriarchal	AJ0	RSSB	kɪ-	𐑒𐑦-	kaɪrɪɑːRkəl	𐑒𐑲𐑮𐑦𐑸𐑒𐑩𐑤	1
fragment	kyriarchal	AJ0	GenAm	ˈkɪ-	𐑒𐑦-	ˈkaɪriˌɑːRkəl	𐑒𐑲𐑮𐑦𐑸𐑒𐑩𐑤	1
fragment	kyriarchy	NN1	RSSB	kɪ-	𐑒𐑦-	kaɪrɪɑːRki	𐑒𐑲𐑮𐑦𐑸𐑒𐑦	1
fragment	kyriarchy	NN1	GenAm	ˈkɪ-	𐑒𐑦-	ˈkaɪriˌɑːRki	𐑒𐑲𐑮𐑦𐑸𐑒𐑦	1
fragment	lady-in-waiting	NN1	GenAm	-tɪŋ	-𐑑𐑦𐑙	ˌleɪdi ɪn ˈweɪtɪŋ	𐑤𐑱𐑛𐑦 𐑦𐑯 𐑢𐑱𐑑𐑦𐑙	89
fragment	laissez faire	NN1	GenAm	ˌleɪ-	𐑤𐑱-	ˌleˌseɪ ˈfeər	𐑤𐑧𐑕𐑱 𐑓𐑺	1
fragment	laissez faire	NN1	GenAm	-ˌzeɪ	-𐑟𐑱	ˌleˌseɪ ˈfeər	𐑤𐑧𐑕𐑱 𐑓𐑺	1
fragment	laissez faire	AJ0	GenAm	ˌleɪ-	𐑤𐑱-	ˌleˌseɪ ˈfeər	𐑤𐑧𐑕𐑱 𐑓𐑺	1
fragment	laissez faire	AJ0	GenAm	-ˌzeɪ	-𐑟𐑱	ˌleˌseɪ ˈfeər	𐑤𐑧𐑕𐑱 𐑓𐑺	1
fragment	Lanzarote	NP0	GenAm	-ti	-𐑑𐑦	ˌlɒnzəˈroʊteɪ	𐑤𐑪𐑯𐑟𐑼𐑴𐑑𐑱	1
fragment	Laozi	NP0	GenAm	-zi	-𐑟𐑦	ˈlaʊdzə	𐑤𐑬𐑛𐑟𐑩	89
fragment	Laozi	NP0	RSSB	-ziː	-𐑟𐑰	ˈlaʊtzə	𐑤𐑬𐑑𐑟𐑩	89
fragment	Lapponian	AJ0	RSSB	læˈ-	𐑤𐑨-	ləˈpəʊniən	𐑤𐑩𐑐𐑴𐑯𐑦𐑩𐑯	89
fragment	Lapponian	AJ0	GenAm	læˈ-	𐑤𐑨-	ləˈpoʊniən	𐑤𐑩𐑐𐑴𐑯𐑦𐑩𐑯	89
fragment	Lapponian	NN1	RSSB	læˈ-	𐑤𐑨-	ləˈpəʊniən	𐑤𐑩𐑐𐑴𐑯𐑦𐑩𐑯	89
fragment	Lapponian	NN1	GenAm	læˈ-	𐑤𐑨-	ləˈpoʊniən	𐑤𐑩𐑐𐑴𐑯𐑦𐑩𐑯	89
fragment	lascivious	AJ0	RSSB	-viəs	-𐑝𐑦𐑩𐑕	ləˈsɪvɪəs	𐑤𐑩𐑕𐑦𐑝𐑾𐑕	89
fragment	last chance saloon	NN1	RSSB	ˌlæsttʃæns-	𐑤𐑨𐑕𐑑𐑗𐑨𐑯𐑕-	ˌlɑːsttʃɑːns səˈluːn	𐑤𐑭𐑕𐑑𐑗𐑭𐑯𐑕 𐑕𐑩𐑤𐑵𐑯	89
fragment	last chance saloon	NN1	GenAm	ˈlæst-	𐑤𐑨𐑕𐑑-	ˌlæstˌtʃæns səˈlun	𐑤𐑨𐑕𐑑𐑗𐑨𐑯𐑕 𐑕𐑩𐑤𐑫𐑯	89
fragment	last mile	NN1	RSSB	ˌlæst-	𐑤𐑨𐑕𐑑-	ˌlɑːst ˈmaɪl	𐑤𐑭𐑕𐑑 𐑥𐑲𐑤	89
fragment	Latina	NN1	GenAm	læ-	𐑤𐑨-	ləˈtinə	𐑤𐑩𐑑𐑦𐑯𐑩	89
fragment	Latina	AJ0	GenAm	læ-	𐑤𐑨-	ləˈtinə	𐑤𐑩𐑑𐑦𐑯𐑩	89
fragment	Latina	NP0	GenAm	læ-	𐑤𐑨-	ləˈtinə	𐑤𐑩𐑑𐑦𐑯𐑩	89
fragment	Latine	NN1	GenAm	læ-	𐑤𐑨-	ləˈtineɪ	𐑤𐑩𐑑𐑦𐑯𐑱	89
fragment	Latine	NN1	GenAm	lɑː-	𐑤𐑭-	ləˈtineɪ	𐑤𐑩𐑑𐑦𐑯𐑱	89
fragment	Latine	AJ0	GenAm	læ-	𐑤𐑨-	ləˈtineɪ	𐑤𐑩𐑑𐑦𐑯𐑱	89
fragment	Latine	AJ0	GenAm	lɑː-	𐑤𐑭-	ləˈtineɪ	𐑤𐑩𐑑𐑦𐑯𐑱	89
fragment	Latino	AJ0	GenAm	læ-	𐑤𐑨-	ləˈtinoʊ	𐑤𐑩𐑑𐑦𐑯𐑴	89
fragment	Latino	NN1	GenAm	læ-	𐑤𐑨-	ləˈtinoʊ	𐑤𐑩𐑑𐑦𐑯𐑴	89
fragment	Latinx	AJ0	GenAm	læ-	𐑤𐑨-	ləˈtineks	𐑤𐑩𐑑𐑦𐑯𐑧𐑒𐑕	89
fragment	Latinx	AJ0	GenAm	lɑː-	𐑤𐑭-	ləˈtineks	𐑤𐑩𐑑𐑦𐑯𐑧𐑒𐑕	89
fragment	Latinx	NN1	GenAm	læ-	𐑤𐑨-	ləˈtineks	𐑤𐑩𐑑𐑦𐑯𐑧𐑒𐑕	89
fragment	Latinx	NN1	GenAm	lɑː-	𐑤𐑭-	ləˈtineks	𐑤𐑩𐑑𐑦𐑯𐑧𐑒𐑕	89
fragment	law unto oneself	NN1	RSSB	-ˈʌntuː-	-𐑳𐑯𐑑𐑵-	ˈlɔː ˈʌntʊ ˌwʌnˈself	𐑤𐑷 𐑳𐑯𐑑𐑫 𐑢𐑳𐑯𐑕𐑧𐑤𐑓	89
fragment	law unto oneself	NN1	RSSB	-ˈʌntə-	-𐑳𐑯𐑑𐑩-	ˈlɔː ˈʌntʊ ˌwʌnˈself	𐑤𐑷 𐑳𐑯𐑑𐑫 𐑢𐑳𐑯𐑕𐑧𐑤𐑓	89
fragment	law unto oneself	NN1	GenAm	-ˈʌntʊ-	-𐑳𐑯𐑑𐑫-	ˈlɒ ˈʌntə ˌwʌnˈself	𐑤𐑪 𐑳𐑯𐑑𐑩 𐑢𐑳𐑯𐑕𐑧𐑤𐑓	89
fragment	lawfare	NN1	GenAm	ˈlɒ-	𐑤𐑪-	ˈlɒˌfeər	𐑤𐑪𐑓𐑺	1
fragment	lazaretti	NN1	GenAm	-ti	-𐑑𐑦	ˌlæzəˈreti	𐑤𐑨𐑟𐑼𐑧𐑑𐑦	1
fragment	lazaretto	NN1	GenAm	-toʊ	-𐑑𐑴	ˌlæzəˈretoʊ	𐑤𐑨𐑟𐑼𐑧𐑑𐑴	1
fragment	lazaretto	NN1	GenAm	-ti	-𐑑𐑦	ˌlæzəˈretoʊ	𐑤𐑨𐑟𐑼𐑧𐑑𐑴	1
fragment	leapfrog	NN1	GenAm	-frɒɡ	-𐑓𐑮𐑪𐑜	ˈliːpfrɒɡ	𐑤𐑰𐑐𐑓𐑮𐑪𐑜	89
fragment	leapfrog	VVI	GenAm	-frɒɡ	-𐑓𐑮𐑪𐑜	ˈliːpfrɒɡ	𐑤𐑰𐑐𐑓𐑮𐑪𐑜	89
fragment	Leeuwarden	NP0	GenAm	-ə	-𐑩	ˈleɪwɑːRdən	𐑤𐑱𐑢𐑸𐑛𐑩𐑯	1
fragment	Leeuwarden	NP0	RSSB	-ə	-𐑩	leɪwɑːRdəRn	𐑤𐑱𐑢𐑸𐑛𐑼𐑯	1
fragment	legative	AJ0	GenAm	-tɪv	-𐑑𐑦𐑝	ˈleɡətɪv	𐑤𐑧𐑜𐑩𐑑𐑦𐑝	89
fragment	legman	NN1	RSSB	-mən	-𐑥𐑩𐑯	ˈleɡˌmæn	𐑤𐑧𐑜𐑥𐑨𐑯	89
fragment	leonine	AJ0	RSSB	-nɪn	-𐑯𐑦𐑯	ˈliːənaɪn	𐑤𐑰𐑩𐑯𐑲𐑯	89
fragment	leonine	NN1	RSSB	-nɪn	-𐑯𐑦𐑯	ˈliːənaɪn	𐑤𐑰𐑩𐑯𐑲𐑯	89
fragment	leopon	NN1	RSSB	-pɒn	-𐑐𐑪𐑯	ˈliːəpɒn	𐑤𐑰𐑩𐑐𐑪𐑯	89
fragment	leopon	NN1	GenAm	-ˌpɒn	-𐑐𐑪𐑯	ˈlepən	𐑤𐑧𐑐𐑩𐑯	89
fragment	letter	NN1	GenAm	-təR	-𐑑𐑼	ˈletəR	𐑤𐑧𐑑𐑼	89
fragment	letter	VVI	GenAm	-təR	-𐑑𐑼	ˈletəR	𐑤𐑧𐑑𐑼	89
fragment	letters patent	NN1	RSSB	-pæ-	-𐑐𐑨-	letəRz peɪtənt	𐑤𐑧𐑑𐑼𐑟 𐑐𐑱𐑑𐑩𐑯𐑑	1
fragment	letters patent	NN1	GenAm	-ˈpeɪ-	-𐑐𐑱-	ˌletəRz ˈpætənt	𐑤𐑧𐑑𐑼𐑟 𐑐𐑨𐑑𐑩𐑯𐑑	1
fragment	lexicography	NN1	GenAm	-sə-	-𐑕𐑩-	ˌleksɪˈkɒɡrəfi	𐑤𐑧𐑒𐑕𐑦𐑒𐑪𐑜𐑮𐑩𐑓𐑦	1
fragment	Lexiteer	NN1	RSSB	leɡzɪ-	𐑤𐑧𐑜𐑟𐑦-	leksɪtɪər	𐑤𐑧𐑒𐑕𐑦𐑑𐑽	1
fragment	liaison	NN1	RSSB	-ˌzɒn	-𐑟𐑪𐑯	laɪˈeɪˌzɒn	𐑤𐑲𐑱𐑟𐑪𐑯	89
fragment	liaison	NN1	RSSB	-zən	-𐑟𐑩𐑯	laɪˈeɪˌzɒn	𐑤𐑲𐑱𐑟𐑪𐑯	89
fragment	liaison	NN1	GenAm	-ˌsɒn	-𐑕𐑪𐑯	liˈeɪˌzɒn	𐑤𐑦𐑱𐑟𐑪𐑯	89
fragment	liaison	VVI	RSSB	-ˌzɒn	-𐑟𐑪𐑯	laɪˈeɪˌzɒn	𐑤𐑲𐑱𐑟𐑪𐑯	89
fragment	liaison	VVI	RSSB	-zən	-𐑟𐑩𐑯	laɪˈeɪˌzɒn	𐑤𐑲𐑱𐑟𐑪𐑯	89
fragment	liaison	VVI	GenAm	-ˌsɒn	-𐑕𐑪𐑯	liˈeɪˌzɒn	𐑤𐑦𐑱𐑟𐑪𐑯	89
fragment	libertarian	NN1	RSSB	-rj-	-𐑮𐑘-	lɪbəRteərɪən	𐑤𐑦𐑚𐑼𐑑𐑺𐑾𐑯	30
fragment	libertarian	AJ0	RSSB	-rj-	-𐑮𐑘-	lɪbəRteərɪən	𐑤𐑦𐑚𐑼𐑑𐑺𐑾𐑯	30
fragment	Libertarian	NN1	RSSB	-rj-	-𐑮𐑘-	lɪbəRteərɪən	𐑤𐑦𐑚𐑼𐑑𐑺𐑾𐑯	30
fragment	Libertarian	AJ0	RSSB	-rj-	-𐑮𐑘-	lɪbəRteərɪən	𐑤𐑦𐑚𐑼𐑑𐑺𐑾𐑯	30
fragment	libido	NN1	RSSB	lɪˈ-	𐑤𐑦-	lɪˈbiːdəʊ	𐑤𐑦𐑚𐑰𐑛𐑴	89
fragment	lie doggo	VVI	GenAm	-ˈdɒ-	-𐑛𐑪-	laɪ ˈdɒɡoʊ	𐑤𐑲 𐑛𐑪𐑜𐑴	89
fragment	lieutenant colonel	NN1	RSSB	ljuː-	𐑤𐑿-	lefˈtenənt ˈkɜːnəl	𐑤𐑧𐑓𐑑𐑧𐑯𐑩𐑯𐑑 𐑒𐑻𐑯𐑩𐑤	89
fragment	lighting	NN1	GenAm	-tɪŋ	-𐑑𐑦𐑙	ˈlaɪtɪŋ	𐑤𐑲𐑑𐑦𐑙	89
fragment	lighting	VVI	GenAm	-tɪŋ	-𐑑𐑦𐑙	ˈlaɪtɪŋ	𐑤𐑲𐑑𐑦𐑙	89
fragment	like turkeys voting for an early Christmas	UNC	GenAm	-tɪŋ-	-𐑑𐑦𐑙-	laɪk ˌtɜːRkiz ˈvoʊtɪŋ fəRən ˌɜːRli ˈkrɪsməs	𐑤𐑲𐑒 𐑑𐑻𐑒𐑦𐑟 𐑝𐑴𐑑𐑦𐑙 𐑓𐑼𐑩𐑯 𐑻𐑤𐑦 𐑒𐑮𐑦𐑕𐑥𐑩𐑕	1
fragment	like turkeys voting for Christmas	UNC	GenAm	-tɪŋ-	-𐑑𐑦𐑙-	laɪk ˌtɜːRkiz ˈvoʊtɪŋ fəR ˈkrɪsməs	𐑤𐑲𐑒 𐑑𐑻𐑒𐑦𐑟 𐑝𐑴𐑑𐑦𐑙 𐑓𐑼 𐑒𐑮𐑦𐑕𐑥𐑩𐑕	1
fragment	Likert	NP0	RSSB	laɪ-	𐑤𐑲-	lɪkəRt	𐑤𐑦𐑒𐑼𐑑	1
fragment	Likert	NP0	GenAm	ˈlaɪ-	𐑤𐑲-	ˈlɪkərt	𐑤𐑦𐑒𐑼𐑑	1
fragment	linaria	NN1	GenAm	lɪˈ-	𐑤𐑦-	ˌlaɪˈneriə	𐑤𐑲𐑯𐑧𐑮𐑦𐑩	1
fragment	Liparian	AJ0	GenAm	-ˈpeɪ-	-𐑐𐑱-	lɪˈperiən	𐑤𐑦𐑐𐑧𐑮𐑦𐑩𐑯	1
fragment	Liparian	NN1	GenAm	-ˈpeɪ-	-𐑐𐑱-	lɪˈperiən	𐑤𐑦𐑐𐑧𐑮𐑦𐑩𐑯	1
fragment	literacy	NN1	GenAm	-tərə-	-𐑑𐑼𐑩-	ˈlɪtərəsi	𐑤𐑦𐑑𐑼𐑩𐑕𐑦	89
fragment	Logan Square	NP0	GenAm	-weər	-𐑢𐑺	ˈloʊɡən ˌskwer	𐑤𐑴𐑜𐑩𐑯 𐑕𐑒𐑢𐑧𐑮	89
fragment	loggerhead	NN1	GenAm	ˈlɒ-	𐑤𐑪-	ˈlɒɡəRˌhed	𐑤𐑪𐑜𐑼𐑣𐑧𐑛	1
fragment	logion	NN1	RSSB	ˈlɒ-	𐑤𐑪-	ˈləʊɡɪən	𐑤𐑴𐑜𐑾𐑯	89
fragment	logion	NN1	RSSB	-ɒn	-𐑪𐑯	ˈləʊɡɪən	𐑤𐑴𐑜𐑾𐑯	89
fragment	logistical	AJ0	RSSB	lɒ-	𐑤𐑪-	ləˈdʒɪstɪkəl	𐑤𐑩𐑡𐑦𐑕𐑑𐑦𐑒𐑩𐑤	89
fragment	logistical	AJ0	GenAm	lɒ-	𐑤𐑪-	ləˈdʒɪstɪkəl	𐑤𐑩𐑡𐑦𐑕𐑑𐑦𐑒𐑩𐑤	89
fragment	logorrhea	NN1	RSSB	-riː-	-𐑮𐑰-	lɒɡərɪə	𐑤𐑪𐑜𐑼𐑾	30
fragment	logorrhea	NN1	GenAm	-ˈriː-	-𐑮𐑰-	ˌlɒɡəˈriə	𐑤𐑪𐑜𐑼𐑦𐑩	30
fragment	logorrhea	NN1	GenAm	ˌlɒ-	𐑤𐑪-	ˌlɒɡəˈriə	𐑤𐑪𐑜𐑼𐑦𐑩	1
fragment	logrolling	NN1	GenAm	ˈlɒɡ-	𐑤𐑪𐑜-	ˈlɒɡˌroʊlɪŋ	𐑤𐑪𐑜𐑮𐑴𐑤𐑦𐑙	1
fragment	logrolling	VVI	GenAm	ˈlɒɡ-	𐑤𐑪𐑜-	ˈlɒɡˌroʊlɪŋ	𐑤𐑪𐑜𐑮𐑴𐑤𐑦𐑙	1
fragment	long drink of water	NN1	GenAm	- ˈwɒtəR	- 𐑢𐑪𐑑𐑼	lɒŋ ˈdrɪŋk əv ˈwɒtəR	𐑤𐑪𐑙 𐑛𐑮𐑦𐑙𐑒 𐑩𐑝 𐑢𐑪𐑑𐑼	30
fragment	longevity	NN1	RSSB	lɒŋ-	𐑤𐑪𐑙-	lɒnˈdʒevɪti	𐑤𐑪𐑯𐑡𐑧𐑝𐑦𐑑𐑦	89
fragment	longhaul	VVI	GenAm	lɒŋ-	𐑤𐑪𐑙-	ˈlɒŋhɒl	𐑤𐑪𐑙𐑣𐑪𐑤	89
fragment	longhauling	NN1	GenAm	ˈlɒŋ-	𐑤𐑪𐑙-	ˈlɒŋhɒlɪŋ	𐑤𐑪𐑙𐑣𐑪𐑤𐑦𐑙	89
fragment	longhauling	VVI	GenAm	ˈlɒŋ-	𐑤𐑪𐑙-	ˈlɒŋhɒlɪŋ	𐑤𐑪𐑙𐑣𐑪𐑤𐑦𐑙	89
fragment	lovely jubbly	ITJ	RSSB	-ˌli	-𐑤𐑦	ˌlʌvli ˈdʒʌbli	𐑤𐑳𐑝𐑤𐑦 𐑡𐑳𐑚𐑤𐑦	89
fragment	lovely jubbly	AJ0	RSSB	-ˌli	-𐑤𐑦	ˌlʌvli ˈdʒʌbli	𐑤𐑳𐑝𐑤𐑦 𐑡𐑳𐑚𐑤𐑦	89
fragment	lovely jubbly	NN1	RSSB	-ˌli	-𐑤𐑦	ˌlʌvli ˈdʒʌbli	𐑤𐑳𐑝𐑤𐑦 𐑡𐑳𐑚𐑤𐑦	89
fragment	lovingkindness	NN1	RSSB	-nəs	-𐑯𐑩𐑕	lʌvɪŋˈkʌɪndnəs	𐑤𐑳𐑝𐑦𐑙𐑒𐑳𐑦𐑯𐑛𐑯𐑩𐑕	89
fragment	Lucian	NP0	RSSB	ˈljuː-	𐑤𐑿-	ˈluːsɪən	𐑤𐑵𐑕𐑾𐑯	89
