word	our_shaw	our_ipa	var	confidence	readlex_shaw	readlex_ipa	notes
inferior	𐑦𐑯𐑓𐑽𐑦𐑼	ɪnfɪəriəR	RRP	89	𐑦𐑯𐑓𐑽𐑽	ɪnˈfɪərɪəR	shave_says:𐑦𐑯𐑓𐑽𐑽
infidel	𐑦𐑯𐑓𐑩𐑛𐑩𐑤	ˈɪnfədəl	RRP	89	𐑦𐑯𐑓𐑦𐑛𐑩𐑤	ˈɪnfɪdəl	shave_says:𐑦𐑯𐑓𐑦𐑛𐑩𐑤
inflorescence	𐑦𐑯𐑓𐑤𐑼𐑧𐑕𐑩𐑯𐑕	ɪnfləresəns	RRP	89	𐑦𐑯𐑓𐑤𐑹𐑧𐑕𐑩𐑯𐑕	ˌɪnflɔːˈresəns	shave_says:𐑦𐑯𐑓𐑤𐑹𐑧𐑕𐑩𐑯𐑕
influencer	𐑦𐑯𐑓𐑤𐑫𐑩𐑯𐑕𐑼	ɪnfluənsəR	RRP	89	𐑦𐑯𐑓𐑤𐑫𐑧𐑯𐑕𐑼	ˈɪnfluənsəR	shave_says:𐑦𐑯𐑓𐑤𐑫𐑧𐑯𐑕𐑼
informal	𐑦𐑯𐑓𐑹𐑥𐑤	ɪnfɔːRml	RRP	89	𐑦𐑯𐑓𐑹𐑥𐑩𐑤	ɪnˈfɔːRməl	shave_says:𐑦𐑯𐑓𐑹𐑥𐑩𐑤
informative	𐑦𐑯𐑓𐑷𐑮𐑥𐑩𐑑𐑦𐑝	ɪnfɔrmətɪv	RRP	89	𐑦𐑯𐑓𐑹𐑥𐑩𐑑𐑦𐑝	ɪnˈfɔːRmətɪv	shave_says:𐑦𐑯𐑓𐑹𐑥𐑩𐑑𐑦𐑝
infuriate	𐑦𐑯𐑓𐑘𐑩𐑼𐑾𐑑	ɪnfjəərɪət	RRP	89	𐑦𐑯𐑓𐑘𐑫𐑼𐑦𐑱𐑑	ɪnˈfjʊərieɪt	shave_says:𐑦𐑯𐑓𐑘𐑫𐑼𐑦𐑱𐑑
infuse	𐑦𐑯𐑓𐑘𐑫𐑟	ɪnˈfjuz	RRP	89	𐑦𐑯𐑓𐑿𐑟	ɪnˈfjuːz	shave_says:𐑦𐑯𐑓𐑿𐑟
ingenious	𐑦𐑯𐑡𐑰𐑯𐑘𐑩𐑕	ɪnˈdʒiːnjəs	RRP	89	𐑦𐑯𐑡𐑰𐑯𐑾𐑕	ɪnˈdʒiːnɪəs	shave_says:𐑦𐑯𐑡𐑰𐑯𐑾𐑕
ingenue	𐑨𐑯𐑠𐑱𐑯𐑿	ˌænʒeɪˈnjuː	RRP	89	𐑨𐑯𐑠𐑩𐑯𐑵, 𐑨𐑯𐑠𐑩𐑯𐑿	ˈænʒənjuː	shave_says:𐑨𐑯𐑠𐑩𐑯𐑿
ingenuity	𐑦𐑯𐑡𐑩𐑯𐑵𐑩𐑑𐑦	ˌɪndʒəˈnuːəti	RRP	89	𐑦𐑯𐑡𐑦𐑯𐑵𐑦𐑑𐑦, 𐑦𐑯𐑡𐑦𐑯𐑿𐑦𐑑𐑦	ˌɪndʒɪˈnjuːɪti	shave_says:𐑦𐑯𐑡𐑦𐑯𐑿𐑦𐑑𐑦
ingenuously	𐑦𐑯𐑡𐑧𐑯𐑿𐑩𐑕𐑤𐑦	ɪnˈdʒenjuːəsli	RRP	89	𐑦𐑯𐑡𐑧𐑯𐑘𐑫𐑩𐑕𐑤𐑦	ɪnˈdʒenjuəsli	shave_says:𐑦𐑯𐑡𐑧𐑯𐑘𐑫𐑩𐑕𐑤𐑦
inglorious	𐑦𐑯𐑜𐑤𐑷𐑮𐑦𐑩𐑕	ɪnɡlɔriəs	RRP	89	𐑦𐑯𐑜𐑤𐑹𐑾𐑕	ɪnˈɡlɔːrɪəs	shave_says:𐑦𐑯𐑜𐑤𐑹𐑾𐑕
ingredient	𐑦𐑯𐑜𐑮𐑰𐑛𐑦𐑩𐑯𐑑	ɪnɡriːdiənt	RRP	89	𐑦𐑯𐑜𐑮𐑰𐑛𐑾𐑯𐑑	ɪnˈɡriːdɪənt	shave_says:𐑦𐑯𐑜𐑮𐑰𐑛𐑾𐑯𐑑
inherent	𐑦𐑯𐑣𐑽𐑼𐑯𐑑	ɪnhɪərəRnt	RRP	89	𐑦𐑯𐑣𐑧𐑮𐑩𐑯𐑑	ɪnˈherənt	shave_says:𐑦𐑯𐑣𐑧𐑮𐑩𐑯𐑑
inherently	𐑦𐑯𐑣𐑧𐑮𐑼𐑯𐑑𐑤𐑦	ɪnherəRntli	RRP	89	𐑦𐑯𐑣𐑧𐑮𐑩𐑯𐑑𐑤𐑦	ɪnˈherəntli	shave_says:𐑦𐑯𐑣𐑧𐑮𐑩𐑯𐑑𐑤𐑦
inheritance	𐑦𐑯𐑣𐑧𐑮𐑼𐑑𐑩𐑯𐑕	ɪnherəRtəns	RRP	89	𐑦𐑯𐑣𐑧𐑮𐑦𐑑𐑩𐑯𐑕	ɪnˈherɪtəns	shave_says:𐑦𐑯𐑣𐑧𐑮𐑦𐑑𐑩𐑯𐑕
injudicious	𐑦𐑯𐑡𐑫𐑛𐑦𐑖𐑩𐑕	ˌɪndʒʊˈdɪʃəs	RRP	89	𐑦𐑯𐑡𐑵𐑛𐑦𐑖𐑩𐑕	ˌɪndʒuːˈdɪʃəs	shave_says:𐑦𐑯𐑡𐑵𐑛𐑦𐑖𐑩𐑕
injudiciously	𐑦𐑯𐑡𐑫𐑛𐑦𐑖𐑩𐑕𐑤𐑦	ˌɪndʒʊˈdɪʃəslɪ	RRP	89	𐑦𐑯𐑡𐑵𐑛𐑦𐑖𐑩𐑕𐑤𐑦	ˌɪndʒuːˈdɪʃəsli	shave_says:𐑦𐑯𐑡𐑵𐑛𐑦𐑖𐑩𐑕𐑤𐑦
injunction	𐑦𐑯𐑡𐑳𐑯𐑒𐑖𐑩𐑯	ɪnˈdʒʌnkʃən	RRP	89	𐑦𐑯𐑡𐑳𐑙𐑒𐑖𐑩𐑯	ɪnˈdʒʌŋkʃən	shave_says:𐑦𐑯𐑡𐑳𐑙𐑒𐑖𐑩𐑯
inlet	𐑦𐑯𐑤𐑩𐑑	ˈɪnlət	RRP	89	𐑦𐑯𐑤𐑧𐑑	ˈɪnlet	shave_says:𐑦𐑯𐑤𐑧𐑑
innovative	𐑦𐑯𐑯𐑪𐑝𐑩𐑑𐑦𐑝	ɪnˈnɒvətɪv	RRP	89	𐑦𐑯𐑩𐑝𐑩𐑑𐑦𐑝	ˈˌɪnəvətɪv	shave_says:𐑦𐑯𐑩𐑝𐑩𐑑𐑦𐑝
innumerable	𐑦𐑯𐑿𐑥𐑼𐑼𐑚𐑩𐑤	ɪnjuːmərəRbəl	RRP	89	𐑦𐑯𐑵𐑥𐑼𐑩𐑚𐑩𐑤, 𐑦𐑯𐑿𐑥𐑼𐑩𐑚𐑩𐑤	ɪˈnjuːmərəbəl	shave_says:𐑦𐑯𐑿𐑥𐑼𐑩𐑚𐑩𐑤
inoculate	𐑦𐑯𐑪𐑒𐑘𐑫𐑤𐑱𐑑	ɪˈnɒkjuleɪt	RRP	89	𐑦𐑯𐑪𐑒𐑘𐑩𐑤𐑩𐑑, 𐑦𐑯𐑪𐑒𐑘𐑩𐑤𐑱𐑑	ɪˈnɒkjələt	shave_says:𐑦𐑯𐑪𐑒𐑿𐑤𐑱𐑑
inordinate	𐑦𐑯𐑹𐑛𐑦𐑯𐑦𐑑	ɪnɔːRdɪnɪt	RRP	89	𐑦𐑯𐑹𐑛𐑦𐑯𐑩𐑑	ɪˈnɔːRdɪnət	shave_says:𐑦𐑯𐑹𐑛𐑦𐑯𐑩𐑑
inquest	𐑦𐑙𐑒𐑢𐑧𐑕𐑑	ˈɪŋkwest	RRP	89	𐑦𐑯𐑒𐑢𐑧𐑕𐑑	ˈɪnkwest	shave_says:𐑦𐑯𐑒𐑢𐑧𐑕𐑑
inquirer	𐑦𐑯𐑒𐑢𐑲𐑮𐑼	ɪnkwaɪrəR	RRP	89	𐑦𐑯𐑒𐑢𐑲𐑼𐑼	ɪnˈkwaɪərəR	shave_says:𐑦𐑯𐑒𐑢𐑲𐑼𐑼
inquisition	𐑦𐑙𐑒𐑢𐑦𐑟𐑦𐑖𐑩𐑯	ˌɪŋkwɪˈzɪʃən	RRP	89	𐑦𐑯𐑒𐑢𐑦𐑟𐑦𐑖𐑩𐑯	ˌɪnkwɪˈzɪʃən	shave_says:𐑦𐑯𐑒𐑢𐑦𐑟𐑦𐑖𐑩𐑯
inquisitive	𐑦𐑙𐑒𐑢𐑦𐑟𐑩𐑑𐑦𐑝	ɪŋˈkwɪzətɪv	RRP	89	𐑦𐑯𐑒𐑢𐑦𐑟𐑩𐑑𐑦𐑝	ɪnˈkwɪzətɪv	shave_says:𐑦𐑯𐑒𐑢𐑦𐑟𐑩𐑑𐑦𐑝
inquisitor	𐑦𐑯𐑒𐑢𐑦𐑟𐑼𐑑𐑼	ɪnkwɪzəRtər	RRP	89	𐑦𐑯𐑒𐑢𐑦𐑟𐑦𐑑𐑼	ɪnˈkwɪzɪtəR	shave_says:𐑦𐑯𐑒𐑢𐑦𐑟𐑦𐑑𐑼
insectivorous	𐑦𐑯𐑕𐑧𐑒𐑑𐑦𐑝𐑮𐑼𐑕	ɪnsektɪvrəRs	RRP	89	𐑦𐑯𐑕𐑧𐑒𐑑𐑦𐑝𐑼𐑩𐑕	ˌɪnsekˈtɪvərəs	shave_says:𐑦𐑯𐑕𐑧𐑒𐑑𐑦𐑝𐑼𐑩𐑕
insensate	𐑦𐑯𐑕𐑧𐑯𐑕𐑩𐑑	ɪnˈsensət	RRP	89	𐑦𐑯𐑕𐑧𐑯𐑕𐑱𐑑	ɪnˈsenseɪt	shave_says:𐑦𐑯𐑕𐑧𐑯𐑕𐑱𐑑
insensitive	𐑦𐑯𐑕𐑧𐑯𐑕𐑦𐑑𐑦𐑝	ɪnˈsensɪtɪv	RRP	89	𐑦𐑯𐑕𐑧𐑯𐑕𐑩𐑑𐑦𐑝	ɪnˈsensətɪv	shave_says:𐑦𐑯𐑕𐑧𐑯𐑕𐑩𐑑𐑦𐑝
inseparable	𐑦𐑯𐑕𐑧𐑐𐑮𐑼𐑚𐑤	inseprəRbl	RRP	89	𐑦𐑯𐑕𐑧𐑐𐑼𐑩𐑚𐑩𐑤	ɪnˈsepərəbəl	shave_says:𐑦𐑯𐑕𐑧𐑐𐑼𐑩𐑚𐑩𐑤
inside-out	𐑦𐑯𐑕𐑲𐑛𐑬𐑑	ˌɪnsaɪdˈaʊt	RRP	89	𐑦𐑯𐑕𐑲𐑛-𐑬𐑑	ˈɪnsaɪd-ˌaʊt	shave_says:𐑦𐑯𐑕𐑲𐑛-𐑬𐑑
insidious	𐑦𐑯𐑕𐑦𐑛𐑦𐑩𐑕	ɪnˈsɪdiəs	RRP	89	𐑦𐑯𐑕𐑦𐑛𐑾𐑕	ɪnˈsɪdɪəs	shave_says:𐑦𐑯𐑕𐑦𐑛𐑾𐑕
insidiously	𐑦𐑯𐑕𐑦𐑛𐑦𐑩𐑕𐑤𐑦	ɪnˈsɪdiəsli	RRP	89	𐑦𐑯𐑕𐑦𐑛𐑾𐑕𐑤𐑦	ɪnˈsɪdɪəsli	shave_says:𐑦𐑯𐑕𐑦𐑛𐑾𐑕𐑤𐑦
insignia	𐑦𐑯𐑕𐑦𐑜𐑯𐑦𐑩	ɪnˈsɪɡniə	RRP	89	𐑦𐑯𐑕𐑦𐑜𐑯𐑾	ɪnˈsɪɡnɪə	shave_says:𐑦𐑯𐑕𐑦𐑜𐑯𐑾
insipid	𐑦𐑯𐑕𐑦𐑐𐑩𐑛	ɪnˈsɪpƏd	RRP	89	𐑦𐑯𐑕𐑦𐑐𐑦𐑛	ɪnˈsɪpɪd	shave_says:𐑦𐑯𐑕𐑦𐑐𐑦𐑛
insomnia	𐑦𐑯𐑕𐑪𐑥𐑯𐑦𐑩	ɪnˈsɒmniə	RRP	89	𐑦𐑯𐑕𐑪𐑥𐑯𐑾	ɪnˈsɒmnɪə	shave_says:𐑦𐑯𐑕𐑪𐑥𐑯𐑾
insouciance	𐑦𐑯𐑕𐑵𐑕𐑦𐑩𐑯𐑕	ɪnˈsuːsiəns	RRP	89	𐑦𐑯𐑕𐑵𐑕𐑾𐑯𐑕	ɪnˈsuːsɪəns	shave_says:𐑦𐑯𐑕𐑵𐑕𐑾𐑯𐑕
inspiring	𐑦𐑯𐑕𐑐𐑲𐑮𐑦𐑙	ɪnspaɪrɪŋ	RRP	89	𐑦𐑯𐑕𐑐𐑲𐑼𐑦𐑙	ɪnˈspaɪərɪŋ	shave_says:𐑦𐑯𐑕𐑐𐑲𐑼𐑦𐑙
instantaneous	𐑦𐑯𐑕𐑑𐑩𐑯𐑑𐑱𐑯𐑦𐑩𐑕	ɪnstənˈteɪniəs	RRP	89	𐑦𐑯𐑕𐑑𐑩𐑯𐑑𐑱𐑯𐑾𐑕	ˌɪnstənˈteɪnɪəs	shave_says:𐑦𐑯𐑕𐑑𐑩𐑯𐑑𐑱𐑯𐑾𐑕
instigate	𐑦𐑯𐑕𐑑𐑩𐑜𐑱𐑑	ˈɪnstəɡeɪt	RRP	89	𐑦𐑯𐑕𐑑𐑦𐑜𐑱𐑑	ˈɪnstɪɡeɪt	shave_says:𐑦𐑯𐑕𐑑𐑦𐑜𐑱𐑑
institutional	𐑦𐑯𐑕𐑑𐑦𐑑𐑘𐑫𐑖𐑩𐑯𐑩𐑤	ˌɪnstɪˈtjuʃənəl	RRP	89	𐑦𐑯𐑕𐑑𐑦𐑑𐑵𐑖𐑩𐑯𐑩𐑤, 𐑦𐑯𐑕𐑑𐑦𐑑𐑿𐑖𐑩𐑯𐑩𐑤	ˌɪnstɪˈtjuːʃənəl	shave_says:𐑦𐑯𐑕𐑑𐑦𐑑𐑿𐑖𐑩𐑯𐑩𐑤
institutionally	𐑦𐑯𐑕𐑑𐑦𐑑𐑘𐑫𐑖𐑩𐑯𐑩𐑤𐑦	ˌɪnstɪˈtjuʃənəli	RRP	89	𐑦𐑯𐑕𐑑𐑦𐑑𐑵𐑖𐑩𐑯𐑩𐑤𐑦, 𐑦𐑯𐑕𐑑𐑦𐑑𐑿𐑖𐑩𐑯𐑩𐑤𐑦	ˌɪnstɪˈtjuːʃənəli	shave_says:𐑦𐑯𐑕𐑑𐑦𐑑𐑿𐑖𐑩𐑯𐑩𐑤𐑦
instrumentality	𐑦𐑯𐑕𐑑𐑮𐑫𐑥𐑧𐑯𐑑𐑨𐑤𐑦𐑑𐑦	ɪnstrʊmentalɪti	RRP	89	𐑦𐑯𐑕𐑑𐑮𐑩𐑥𐑧𐑯𐑑𐑨𐑤𐑦𐑑𐑦	ˌɪnstrəmenˈtælɪti	shave_says:𐑦𐑯𐑕𐑑𐑮𐑩𐑥𐑧𐑯𐑑𐑨𐑤𐑦𐑑𐑦
insular	𐑦𐑯𐑕𐑘𐑼𐑤𐑼	ɪnsjəRləR	RRP	89	𐑦𐑯𐑕𐑘𐑩𐑤𐑼	ˈɪnsjələR	shave_says:𐑦𐑯𐑕𐑘𐑩𐑤𐑼
insuperable	𐑦𐑯𐑕𐑫𐑐𐑮𐑼𐑚𐑤	ɪnsuprəRbl	RRP	89	𐑦𐑯𐑕𐑵𐑐𐑼𐑩𐑚𐑩𐑤	ɪnˈsuːpərəbəl	shave_says:𐑦𐑯𐑕𐑵𐑐𐑼𐑩𐑚𐑩𐑤
intaglio	𐑦𐑯𐑑𐑨𐑤𐑾𐑫	ɪnˈtælɪəʊ	RRP	89	𐑦𐑯𐑑𐑭𐑤𐑦𐑴	ɪnˈtɑːliəʊ	shave_says:𐑦𐑯𐑑𐑭𐑤𐑦𐑴
integrate	𐑦𐑯𐑑𐑩𐑜𐑮𐑱𐑑	ɪntəɡreɪt	RRP	89	𐑦𐑯𐑑𐑦𐑜𐑮𐑱𐑑	ˈɪntɪɡreɪt	shave_says:𐑦𐑯𐑑𐑦𐑜𐑮𐑱𐑑
integration	𐑦𐑯𐑑𐑩𐑜𐑮𐑱𐑖𐑩𐑯	ɪntəɡreɪʃən	RRP	89	𐑦𐑯𐑑𐑦𐑜𐑮𐑱𐑖𐑩𐑯	ˌɪntɪˈɡreɪʃən	shave_says:𐑦𐑯𐑑𐑦𐑜𐑮𐑱𐑖𐑩𐑯
integrity	𐑦𐑯𐑑𐑧𐑜𐑮𐑩𐑑𐑦	ɪnteɡrəti	RRP	89	𐑦𐑯𐑑𐑧𐑜𐑮𐑦𐑑𐑦	ɪnˈteɡrɪti	shave_says:𐑦𐑯𐑑𐑧𐑜𐑮𐑦𐑑𐑦
intelligible	𐑦𐑯𐑑𐑧𐑤𐑩𐑡𐑩𐑚𐑩𐑤	ɪnˈtelədʒəbəl	RRP	89	𐑦𐑯𐑑𐑧𐑤𐑦𐑡𐑩𐑚𐑩𐑤	ɪnˈtelɪdʒəbəl	shave_says:𐑦𐑯𐑑𐑧𐑤𐑦𐑡𐑩𐑚𐑩𐑤
intemperance	𐑦𐑯𐑑𐑧𐑥𐑐𐑧𐑮𐑼𐑯𐑕	ɪntemperəRns	RRP	89	𐑦𐑯𐑑𐑧𐑥𐑐𐑼𐑩𐑯𐑕	ɪnˈtempərəns	shave_says:𐑦𐑯𐑑𐑧𐑥𐑐𐑼𐑩𐑯𐑕
interbreed	𐑦𐑯𐑑𐑧𐑮𐑚𐑮𐑦𐑛	ɪnterbrid	RRP	89	𐑦𐑯𐑑𐑼𐑚𐑮𐑰𐑛	ˌɪntəRˈbriːd	shave_says:𐑦𐑯𐑑𐑼𐑚𐑮𐑰𐑛
intercommunication	𐑦𐑯𐑑𐑼𐑒𐑼𐑥𐑿𐑯𐑦𐑒𐑱𐑖𐑯	ɪntəRkəRmjuːnɪkeɪʃn	RRP	89	𐑦𐑯𐑑𐑼𐑒𐑩𐑥𐑿𐑯𐑦𐑒𐑱𐑖𐑩𐑯	ˌɪntəRkəˌmjuːnɪˈkeɪʃən	shave_says:𐑦𐑯𐑑𐑼𐑒𐑩𐑥𐑿𐑯𐑦𐑒𐑱𐑖𐑩𐑯
interest	𐑦𐑯𐑑𐑼𐑦𐑕𐑑	ɪntərɪst	RRP	89	𐑦𐑯𐑑𐑮𐑩𐑕𐑑	ˈɪntrəst	shave_says:𐑦𐑯𐑑𐑮𐑩𐑕𐑑
interested	𐑦𐑯𐑑𐑮𐑼𐑕𐑑𐑩𐑛	ɪntrəRstƏd	RRP	89	𐑦𐑯𐑑𐑮𐑩𐑕𐑑𐑩𐑛	ˈɪntrəstƏd	shave_says:𐑦𐑯𐑑𐑮𐑩𐑕𐑑𐑩𐑛
interesting	𐑦𐑯𐑑𐑮𐑼𐑕𐑑𐑦𐑙	ɪntrəRstɪŋ	RRP	89	𐑦𐑯𐑑𐑮𐑩𐑕𐑑𐑦𐑙	ˈɪntrəstɪŋ	shave_says:𐑦𐑯𐑑𐑮𐑩𐑕𐑑𐑦𐑙
international	𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑯𐑤	ɪntəRnæʃnl	RRP	89	𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑩𐑯𐑩𐑤	ˌɪntəRˈnæʃənəl	shave_says:𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑩𐑯𐑩𐑤
internationalization	𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑯𐑤𐑩𐑟𐑱𐑖𐑩𐑯	ɪntəRnæʃnləzeɪʃən	RRP	89	𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑩𐑯𐑩𐑤𐑲𐑟𐑱𐑖𐑩𐑯	ˌɪntəRˌnæʃənəlaɪˈzeɪʃən	shave_says:𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑩𐑯𐑩𐑤𐑲𐑟𐑱𐑖𐑩𐑯
interoperability	𐑦𐑯𐑑𐑼𐑪𐑐𐑼𐑼𐑚𐑦𐑤𐑩𐑑𐑦	ɪntərɒpərəRbɪləti	RRP	89	𐑦𐑯𐑑𐑼𐑪𐑐𐑼𐑩𐑚𐑦𐑤𐑦𐑑𐑦	ɪntərɒpərəˈbɪlɪti	shave_says:𐑦𐑯𐑑𐑼𐑪𐑐𐑼𐑩𐑚𐑦𐑤𐑦𐑑𐑦
interpellate	𐑦𐑯𐑑𐑼𐑐𐑧𐑤𐑱𐑑	ɪntərpeleɪt	RRP	89	𐑦𐑯𐑑𐑻𐑐𐑩𐑤𐑱𐑑	ɪnˈtɜːRpəleɪt	shave_says:𐑦𐑯𐑑𐑻𐑐𐑩𐑤𐑱𐑑
interpolation	𐑦𐑯𐑑𐑻𐑐𐑼𐑤𐑱𐑖𐑩𐑯	ɪntɜːRpəRleɪʃən	RRP	89	𐑦𐑯𐑑𐑻𐑐𐑩𐑤𐑱𐑖𐑩𐑯	ɪnˌtɜːRpəˈleɪʃən	shave_says:𐑦𐑯𐑑𐑻𐑐𐑩𐑤𐑱𐑖𐑩𐑯
interpretation	𐑦𐑯𐑑𐑼𐑐𐑮𐑼𐑑𐑱𐑖𐑩𐑯	ɪntəRprəRteɪʃən	RRP	89	𐑦𐑯𐑑𐑻𐑐𐑮𐑩𐑑𐑱𐑖𐑩𐑯	ɪnˌtɜːRprəˈteɪʃən	shave_says:𐑦𐑯𐑑𐑻𐑐𐑮𐑩𐑑𐑱𐑖𐑩𐑯
interpreter	𐑦𐑯𐑑𐑻𐑐𐑮𐑦𐑑𐑼	ɪntɜːRprɪtəR	RRP	89	𐑦𐑯𐑑𐑻𐑐𐑮𐑩𐑑𐑼	ɪnˈtɜːRprətəR	shave_says:𐑦𐑯𐑑𐑻𐑐𐑮𐑩𐑑𐑼
interrogation	𐑦𐑯𐑑𐑧𐑮𐑼𐑜𐑱𐑖𐑩𐑯	ɪnterəRɡeɪʃən	RRP	89	𐑦𐑯𐑑𐑧𐑮𐑩𐑜𐑱𐑖𐑩𐑯	ɪnˌterəˈɡeɪʃən	shave_says:𐑦𐑯𐑑𐑧𐑮𐑩𐑜𐑱𐑖𐑩𐑯
interval	𐑦𐑯𐑑𐑼𐑝𐑼𐑤	ɪntəRvəRl	RRP	89	𐑦𐑯𐑑𐑼𐑝𐑩𐑤	ˈɪntəRvəl	shave_says:𐑦𐑯𐑑𐑼𐑝𐑩𐑤
intimation	𐑦𐑯𐑑𐑩𐑥𐑱𐑖𐑩𐑯	ˌɪntəˈmeɪʃən	RRP	89	𐑦𐑯𐑑𐑦𐑥𐑱𐑖𐑩𐑯	ˌɪntɪˈmeɪʃən	shave_says:𐑦𐑯𐑑𐑦𐑥𐑱𐑖𐑩𐑯
intolerable	𐑦𐑯𐑑𐑪𐑤𐑼𐑼𐑚𐑩𐑤	ɪntɒlərəRbəl	RRP	89	𐑦𐑯𐑑𐑪𐑤𐑼𐑩𐑚𐑩𐑤	ɪnˈtɒlərəbəl	shave_says:𐑦𐑯𐑑𐑪𐑤𐑼𐑩𐑚𐑩𐑤
intransigent	𐑦𐑯𐑑𐑮𐑨𐑯𐑕𐑩𐑡𐑩𐑯𐑑	ɪntrænsədʒənt	RRP	89	𐑦𐑯𐑑𐑮𐑨𐑯𐑕𐑦𐑡𐑩𐑯𐑑	ɪnˈtrænsɪdʒənt	shave_says:𐑦𐑯𐑑𐑮𐑨𐑯𐑕𐑦𐑡𐑩𐑯𐑑
intrepid	𐑦𐑯𐑑𐑮𐑧𐑐𐑩𐑛	ɪntrepƏd	RRP	89	𐑦𐑯𐑑𐑮𐑧𐑐𐑦𐑛	ɪnˈtrepɪd	shave_says:𐑦𐑯𐑑𐑮𐑧𐑐𐑦𐑛
intrinsic	𐑦𐑯𐑑𐑮𐑦𐑯𐑟𐑦𐑒	ɪntrɪnzɪk	RRP	89	𐑦𐑯𐑑𐑮𐑦𐑯𐑕𐑦𐑒	ɪnˈtrɪnsɪk	shave_says:𐑦𐑯𐑑𐑮𐑦𐑯𐑕𐑦𐑒
introspective	𐑦𐑯𐑑𐑮𐑴𐑕𐑐𐑧𐑒𐑑𐑦𐑝	ɪntroʊspektɪv	RRP	89	𐑦𐑯𐑑𐑮𐑩𐑕𐑐𐑧𐑒𐑑𐑦𐑝	ˌɪntrəˈspektɪv	shave_says:𐑦𐑯𐑑𐑮𐑩𐑕𐑐𐑧𐑒𐑑𐑦𐑝
introversion	𐑦𐑯𐑑𐑮𐑴𐑝𐑻𐑖𐑩𐑯	ɪntrəʊvɜːRʃən	RRP	89	𐑦𐑯𐑑𐑮𐑩𐑝𐑻𐑠𐑩𐑯	ˌɪntrəˈvɜːRʒən	shave_says:𐑦𐑯𐑑𐑮𐑩𐑝𐑻𐑠𐑩𐑯
intuition	𐑦𐑯𐑑𐑘𐑩𐑦𐑖𐑩𐑯	ˌɪntjəˈɪʃən	RRP	89	𐑦𐑯𐑑𐑘𐑫𐑦𐑖𐑩𐑯	ˌɪntjuˈɪʃən	shave_says:𐑦𐑯𐑑𐑘𐑫𐑦𐑖𐑩𐑯
inundate	𐑦𐑯𐑩𐑯𐑛𐑱𐑑	ˈɪnəndeɪt	RRP	89	𐑦𐑯𐑳𐑯𐑛𐑱𐑑	ˈɪnʌndeɪt	shave_says:𐑦𐑯𐑳𐑯𐑛𐑱𐑑
inure	𐑦𐑯𐑘𐑩𐑼	ɪnjəəR	RRP	89	𐑦𐑯𐑘𐑫𐑼	ɪˈnjʊəR	shave_says:𐑦𐑯𐑘𐑫𐑼
invalid	𐑦𐑯𐑝𐑨𐑤𐑩𐑛	ɪnˈvælƏd	RRP	89	𐑦𐑯𐑝𐑨𐑤𐑦𐑛, 𐑦𐑯𐑝𐑩𐑤𐑦𐑛	ɪnˈvælɪd	shave_says:[𐑦𐑯𐑝𐑩𐑤𐑰𐑛 / 𐑦𐑯𐑝𐑨𐑤𐑦𐑛]
invalid	𐑦𐑯𐑝𐑩𐑤𐑩𐑛	ˈɪnvəlƏd	RRP	89	𐑦𐑯𐑝𐑨𐑤𐑦𐑛, 𐑦𐑯𐑝𐑩𐑤𐑦𐑛	ɪnˈvælɪd	shave_says:[𐑦𐑯𐑝𐑩𐑤𐑰𐑛 / 𐑦𐑯𐑝𐑨𐑤𐑦𐑛]
inventory	𐑦𐑯𐑝𐑩𐑯𐑑𐑮𐑦	ɪnvəntri	RRP	89	𐑦𐑯𐑝𐑩𐑯𐑑𐑼𐑦	ˈɪnvəntəri	shave_says:𐑦𐑯𐑝𐑩𐑯𐑑𐑼𐑦
inversion	𐑦𐑯𐑝𐑻𐑖𐑩𐑯	ɪnvɜːRʃən	RRP	89	𐑦𐑯𐑝𐑻𐑠𐑩𐑯	ɪnˈvɜːRʒən	shave_says:𐑦𐑯𐑝𐑻𐑠𐑩𐑯
investigation	𐑦𐑯𐑝𐑧𐑕𐑑𐑩𐑜𐑱𐑖𐑩𐑯	ɪnˌvestəˈɡeɪʃən	RRP	89	𐑦𐑯𐑝𐑧𐑕𐑑𐑦𐑜𐑱𐑖𐑩𐑯	ɪnˌvestɪˈɡeɪʃən	shave_says:𐑦𐑯𐑝𐑧𐑕𐑑𐑦𐑜𐑱𐑖𐑩𐑯
invidious	𐑦𐑯𐑝𐑦𐑛𐑦𐑩𐑕	ɪnˈvɪdiəs	RRP	89	𐑦𐑯𐑝𐑦𐑛𐑾𐑕	ɪnˈvɪdɪəs	shave_says:𐑦𐑯𐑝𐑦𐑛𐑾𐑕
invisible	𐑦𐑯𐑝𐑦𐑟𐑩𐑚𐑤	ɪnˈvɪzəbl	RRP	89	𐑦𐑯𐑝𐑦𐑟𐑩𐑚𐑩𐑤	ɪnˈvɪzəbəl	shave_says:𐑦𐑯𐑝𐑦𐑟𐑩𐑚𐑩𐑤
